id,title,description,link,image_link,availability,price,brand,condition,google_product_category
CPCFD045,Hand-Painted Srikalahasti Pen Kalamkari Pure Cotton Multicoloured Duppatas Saree (CPCFD045),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CPCFD045). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Cotton Multicoloured Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-cotton-multicoloured-duppatas-saree-cpcfd045,https://lh3.googleusercontent.com/d/1GFntF4gjud73P8SFgtpy8DqrfFdT9w2i=w1200,in_stock,1500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CPCFD046,Hand-Painted Srikalahasti Pen Kalamkari Pure Cotton Multicoloured Duppatas Saree (CPCFD046),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CPCFD046). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Cotton Multicoloured Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-cotton-multicoloured-duppatas-saree-cpcfd046,https://lh3.googleusercontent.com/d/1lEO452g2ux9Z7qKHYwN-gt_DEnlkERLm=w1200,in_stock,1500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CPCFD050,Hand-Painted Srikalahasti Pen Kalamkari Pure Cotton Multicoloured Duppatas Saree (CPCFD050),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CPCFD050). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Cotton Multicoloured Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-cotton-multicoloured-duppatas-saree-cpcfd050,https://lh3.googleusercontent.com/d/1GqfzeUZNSj9OhPwBwQXBAXCZ1ibGR2cj=w1200,in_stock,1500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CPCFD051,Hand-Painted Srikalahasti Pen Kalamkari Pure Cotton Multicoloured Duppatas Saree (CPCFD051),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CPCFD051). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Cotton Multicoloured Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-cotton-multicoloured-duppatas-saree-cpcfd051,https://lh3.googleusercontent.com/d/18y_IycryTe5R0epgwwBnuYVnPdF5Z4n4=w1200,in_stock,1500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CPCFD053,Hand-Painted Srikalahasti Pen Kalamkari Pure Cotton Multicoloured Duppatas Saree (CPCFD053),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CPCFD053). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Cotton Multicoloured Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-cotton-multicoloured-duppatas-saree-cpcfd053,https://lh3.googleusercontent.com/d/10XNrLJ-eqoS6LY-o4TRHZatp6vrNVAvK=w1200,in_stock,1500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CPCFD054,Hand-Painted Srikalahasti Pen Kalamkari Pure Cotton Multicoloured Duppatas Saree (CPCFD054),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CPCFD054). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Cotton Multicoloured Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-cotton-multicoloured-duppatas-saree-cpcfd054,https://lh3.googleusercontent.com/d/1rfYgcxv6Wxchl5NvLYj2aVUW2TXFBdgp=w1200,in_stock,1500 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CCRA001,Hand-Painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas Saree (CCRA001),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CCRA001). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Creepe Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-creepe-duppatas-saree-ccra001,https://lh3.googleusercontent.com/d/1PhuDRZcKsy-9lefkIOw5E81jKrdyMidT=w1200,in_stock,4200 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CCRA002,Hand-Painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas Saree (CCRA002),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CCRA002). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Creepe Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-creepe-duppatas-saree-ccra002,https://lh3.googleusercontent.com/d/1a9CWFBwbqEjCVzR897xFS4tL5YhWAV6a=w1200,in_stock,4200 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CCRA003,Hand-Painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas Saree (CCRA003),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CCRA003). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Creepe Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-creepe-duppatas-saree-ccra003,https://lh3.googleusercontent.com/d/1GrSG5JtCP1uwR4fUDpygCf0IEPHx0GmI=w1200,in_stock,4200 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CCRA004,Hand-Painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas Saree (CCRA004),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CCRA004). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Creepe Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-creepe-duppatas-saree-ccra004,https://lh3.googleusercontent.com/d/1Qbf1TNnb4vkIV6Ynsa2i9WBnmhTkCVYP=w1200,in_stock,4200 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CCRA005,Hand-Painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas Saree (CCRA005),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CCRA005). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Creepe Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-creepe-duppatas-saree-ccra005,https://lh3.googleusercontent.com/d/1CHnMwveM_o4nSn5VGgr70hAdslFBhC4X=w1200,in_stock,4200 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CCRA006,Hand-Painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas Saree (CCRA006),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CCRA006). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Creepe Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-creepe-duppatas-saree-ccra006,https://lh3.googleusercontent.com/d/13N2LZg4DqhqICYN0py2nFZfN7PdPoqYD=w1200,in_stock,4200 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CCRA007,Hand-Painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas Saree (CCRA007),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CCRA007). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Creepe Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-creepe-duppatas-saree-ccra007,https://lh3.googleusercontent.com/d/1Xt9xkzxSb3Jg1rvQXUwAGsMTlkpkamdN=w1200,in_stock,4200 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CCRA008,Hand-Painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas Saree (CCRA008),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CCRA008). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Creepe Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-creepe-duppatas-saree-ccra008,https://lh3.googleusercontent.com/d/1uF2bBnQNmgEnlYLXUZcpUtsdJ-OxjuQB=w1200,in_stock,4200 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CCRA009,Hand-Painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas Saree (CCRA009),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CCRA009). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Creepe Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-creepe-duppatas-saree-ccra009,https://lh3.googleusercontent.com/d/1j3lUuk6N6cLKkGO146Wz5-V5b2jaPGSc=w1200,in_stock,4200 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CCRA010,Hand-Painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas Saree (CCRA010),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CCRA010). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Creepe Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-creepe-duppatas-saree-ccra010,https://lh3.googleusercontent.com/d/1arDyRJucSTwCLhf7LjeMvsWVFoqvYjz_=w1200,in_stock,4200 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CCRA011,Hand-Painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas Saree (CCRA011),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CCRA011). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Creepe Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-creepe-duppatas-saree-ccra011,https://lh3.googleusercontent.com/d/1haAwJ_qdZ4UFtbGXawk4Y11j80jw1JR0=w1200,in_stock,4200 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CCRA012,Hand-Painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas Saree (CCRA012),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CCRA012). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Creepe Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-creepe-duppatas-saree-ccra012,https://lh3.googleusercontent.com/d/17NLAVDAP-vdpSCUidzi1xVViWAmle_SG=w1200,in_stock,4200 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CCRA013,Hand-Painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas Saree (CCRA013),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CCRA013). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Creepe Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-creepe-duppatas-saree-ccra013,https://lh3.googleusercontent.com/d/1cdB359aYoycehVg_Kc7CrOl2Drb_729f=w1200,in_stock,4200 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CCRA014,Hand-Painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas Saree (CCRA014),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CCRA014). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Creepe Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-creepe-duppatas-saree-ccra014,https://lh3.googleusercontent.com/d/11YoiTHbMjbc90TJxnUwru8b5uf9L3rrU=w1200,in_stock,4200 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CCRA015,Hand-Painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas Saree (CCRA015),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CCRA015). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Creepe Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-creepe-duppatas-saree-ccra015,https://lh3.googleusercontent.com/d/15VUZYKuhWZ3saayOmLiaOcHzcXbzOQWB=w1200,in_stock,4200 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CCRA016,Hand-Painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas Saree (CCRA016),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CCRA016). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Creepe Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-creepe-duppatas-saree-ccra016,https://lh3.googleusercontent.com/d/1cTe85X7V9gkDvWqbccfu9_ndU2E1DwL2=w1200,in_stock,4200 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CCRA017,Hand-Painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas Saree (CCRA017),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CCRA017). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Creepe Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-creepe-duppatas-saree-ccra017,https://lh3.googleusercontent.com/d/108yVsORoRPw5fpzR2cgwStg4SJ3ilaWX=w1200,in_stock,4200 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CCRA018,Hand-Painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas Saree (CCRA018),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CCRA018). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Creepe Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-creepe-duppatas-saree-ccra018,https://lh3.googleusercontent.com/d/1wPgQVPp0TRxnEN_GqRYbSlJUa9V_f7gz=w1200,in_stock,4200 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CCRA019,Hand-Painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas Saree (CCRA019),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CCRA019). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Creepe Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-creepe-duppatas-saree-ccra019,https://lh3.googleusercontent.com/d/1RtxyAUEFv5i-kGVQ4sIqtw3YPPNJVq50=w1200,in_stock,4200 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CCRA020,Hand-Painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas Saree (CCRA020),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CCRA020). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Creepe Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-creepe-duppatas-saree-ccra020,https://lh3.googleusercontent.com/d/1ONa4_02IOgSA2nuGx10yGjZ44CE_Af6B=w1200,in_stock,4200 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CCRA021,Hand-Painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas Saree (CCRA021),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CCRA021). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Creepe Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-creepe-duppatas-saree-ccra021,https://lh3.googleusercontent.com/d/1HbT50VVf52FKoRn1ieCOh6q7Bea65jjA=w1200,in_stock,4200 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
CCRA022,Hand-Painted Srikalahasti Pen Kalamkari Pure Creepe Duppatas Saree (CCRA022),"Authentic 100% hand-painted Srikalahasti Pen Kalamkari pure silk saree (Code: CCRA022). Handcrafted with bamboo pens and natural organic vegetable mineral dyes in Srikalahasti, Andhra Pradesh. Fabric: Pure Creepe Duppatas. Direct from Dhanalakshmi Kalamkari master workshop.",https://www.dhanalakshmikalamkari.in/?product=hand-painted-srikalahasti-pen-kalamkari-pure-creepe-duppatas-saree-ccra022,https://lh3.googleusercontent.com/d/1fEItOb_Zvc0EB-FUcJe2vCaTZbJRcPXi=w1200,in_stock,4200 INR,Dhanalakshmi Kalamkari,new,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Sarees
